42	-0.207865123
22	0.744275186681
02	0.540713146544
25	-0.464649038018
26	0.753963122766
01	-1.20906004115
20	-0.4553024383
21	-0.162334161674
04	-1.37609415656
23	0.181570576065
08	-0.817280725133
09	0.10550775384
28	0.522143251701
29	0.0898903225722
40	-0.58227507332
41	0.16320814922
05	0.118076965045
24	-0.300802391868
03	0.282561917948
39	1.26949089908
27	0.46106774938
06	-0.397310060726
07	0.552061535741
11	-0.865006934615
10	0.988164022952
13	-0.549727146416
12	-0.727145514822
15	-1.33630620956
14	-1.13296091605
17	0.785223638852
38	0.211627425481
33	0.54512634795
18	-0.13549787198
31	0.273614895995
30	1.03199524634
35	1.26949089908
34	-0.0514455517722
19	1.26949089908
32	-0.257767486821
